title,type,attribute,id,old_link,new_link
"Strom-Marktpreis gemäss Art. 3 f, Abs. 3 EnV",dataset,url,4aa5f3bc-bdef-48bd-b4dc-b9b65b8c5434,http://www.bfe.admin.ch/ogd43,https://www.bfe.admin.ch/ogd43
"Strom-Marktpreis gemäss Art. 3 f, Abs. 3 EnV",resources,url,683aef8f-93c7-4885-bba3-a84e8f4019c5,http://www.bfe.admin.ch/ogd43,https://www.bfe.admin.ch/ogd43
Teilstatistik Spezielle energetische Holznutzungen: Feuerungen und Motoren für erneuerbare Abfälle,dataset,url,88af6b12-f5ec-489c-8e69-d220ca01c2af,http://www.bfe.admin.ch/ogd44,https://www.bfe.admin.ch/ogd44
Teilstatistik Spezielle energetische Holznutzungen: Feuerungen und Motoren für erneuerbare Abfälle,resources,url,b6fb082d-1c9e-4b31-a12e-c46d62954fc3,http://www.bfe.admin.ch/ogd44,https://www.bfe.admin.ch/ogd44
"Thermische Netze (Nahwärme, Fernwärme, Fernkälte)",resources,download_url,be78136d-fc98-4447-8a10-96cce2c3f260,http://data.geo.admin.ch/ch.bfe.thermische-netze/gpkg/2056/ch.bfe.thermische-netze.zip,https://data.geo.admin.ch/ch.bfe.thermische-netze/gpkg/2056/ch.bfe.thermische-netze.zip
"Thermische Netze (Nahwärme, Fernwärme, Fernkälte)",resources,download_url,2b0c3950-a415-43be-a18d-680f92dc71d2,http://data.geo.admin.ch/ch.bfe.thermische-netze/xtf/2056/ch.bfe.thermische-netze.zip,https://data.geo.admin.ch/ch.bfe.thermische-netze/xtf/2056/ch.bfe.thermische-netze.zip
"Thermische Netze (Nahwärme, Fernwärme, Fernkälte)",resources,url,be78136d-fc98-4447-8a10-96cce2c3f260,http://data.geo.admin.ch/ch.bfe.thermische-netze/gpkg/2056/ch.bfe.thermische-netze.zip,https://data.geo.admin.ch/ch.bfe.thermische-netze/gpkg/2056/ch.bfe.thermische-netze.zip
"Thermische Netze (Nahwärme, Fernwärme, Fernkälte)",resources,url,2b0c3950-a415-43be-a18d-680f92dc71d2,http://data.geo.admin.ch/ch.bfe.thermische-netze/xtf/2056/ch.bfe.thermische-netze.zip,https://data.geo.admin.ch/ch.bfe.thermische-netze/xtf/2056/ch.bfe.thermische-netze.zip
Thermische Stromproduktion inklusive Wärmekraftkopplung (WKK) in der Schweiz,dataset,url,962452a5-aada-45ff-9497-c7c6bdbbe956,http://www.bfe.admin.ch/ogd45,https://www.bfe.admin.ch/ogd45
Thermische Stromproduktion inklusive Wärmekraftkopplung (WKK) in der Schweiz,resources,url,56e570c3-6769-4bd1-97c4-056a5fdcb116,http://www.bfe.admin.ch/ogd45,https://www.bfe.admin.ch/ogd45
Verkaufszahlenbasierte Energieeffizienzanalyse von Elektrogeräten,dataset,url,eb08e2e0-49c0-44cb-b7d3-a60495af7c3d,http://www.bfe.admin.ch/ogd46,https://www.bfe.admin.ch/ogd46
Verkaufszahlenbasierte Energieeffizienzanalyse von Elektrogeräten,resources,url,744748d5-1778-48a3-acf7-ca60a90a38b4,http://www.bfe.admin.ch/ogd46,https://www.bfe.admin.ch/ogd46
Vollzugsresultate der CO2-Emissionsvorschriften für Lieferwagen und leichte Sattelschlepper,resources,download_url,a297fa42-cfa0-4061-9d0c-558824c2b5cd,https://www.uvek-gis.admin.ch/BFE/ogd/61/ogd61_vollzugsresultate_lnf_2020.csv,-
Vollzugsresultate der CO2-Emissionsvorschriften für Lieferwagen und leichte Sattelschlepper,resources,url,a297fa42-cfa0-4061-9d0c-558824c2b5cd,https://www.uvek-gis.admin.ch/BFE/ogd/61/ogd61_vollzugsresultate_lnf_2020.csv,-
Vollzugsresultate der CO2-Emissionsvorschriften für Personenwagen,resources,uri,fce15be1-a1c3-44b5-85c9-c1af723f9984,https://ckan.opendata.swiss/dataset/f1ccbbae-8629-4448-a209-617e8da3c27d/resource/8c42d6be-d1ab-4e47-a79d-dca7a436d569,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 100 m Höhe über Grund,resources,download_url,f0904fec-5bb3-4189-bf2f-4d7bd4a560ab,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h100/windenergie-geschwindigkeit_h100/windenergie-geschwindigkeit_h100_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 100 m Höhe über Grund,resources,url,f0904fec-5bb3-4189-bf2f-4d7bd4a560ab,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h100/windenergie-geschwindigkeit_h100/windenergie-geschwindigkeit_h100_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 125 m Höhe über Grund,resources,download_url,eed9fc43-e99c-46a0-8d5f-9ff1dce80d60,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h125/windenergie-geschwindigkeit_h125/windenergie-geschwindigkeit_h125_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 125 m Höhe über Grund,resources,url,eed9fc43-e99c-46a0-8d5f-9ff1dce80d60,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h125/windenergie-geschwindigkeit_h125/windenergie-geschwindigkeit_h125_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 150 m Höhe über Grund,resources,download_url,e149d935-fa29-411e-a7f4-86f411a6ac06,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h150/windenergie-geschwindigkeit_h150/windenergie-geschwindigkeit_h150_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 150 m Höhe über Grund,resources,url,e149d935-fa29-411e-a7f4-86f411a6ac06,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h150/windenergie-geschwindigkeit_h150/windenergie-geschwindigkeit_h150_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 50 m Höhe über Grund,resources,download_url,7ba07811-4266-45dc-8e33-b98039606e17,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h50/windenergie-geschwindigkeit_h50/windenergie-geschwindigkeit_h50_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 50 m Höhe über Grund,resources,url,7ba07811-4266-45dc-8e33-b98039606e17,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h50/windenergie-geschwindigkeit_h50/windenergie-geschwindigkeit_h50_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 75 m Höhe über Grund,resources,download_url,98f52d31-ed69-4634-b95d-2ba786f83cfb,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h75/windenergie-geschwindigkeit_h75/windenergie-geschwindigkeit_h75_2056.fgdb.zip,-
Windatlas Schweiz: Jahresmittel der modellierten Windgeschwindigkeit und Windrichtung in 75 m Höhe über Grund,resources,url,98f52d31-ed69-4634-b95d-2ba786f83cfb,https://data.geo.admin.ch/ch.bfe.windenergie-geschwindigkeit_h75/windenergie-geschwindigkeit_h75/windenergie-geschwindigkeit_h75_2056.fgdb.zip,-
Wochenstatistik Elektrizitätsbilanz - Erzeugung und Abgabe elektrischer Energie in der Schweiz,dataset,url,979f37ed-fcb5-4400-802b-be0bb2833ea4,http://www.bfe.admin.ch/ogd51,https://www.bfe.admin.ch/ogd51
Wochenstatistik Elektrizitätsbilanz - Erzeugung und Abgabe elektrischer Energie in der Schweiz,resources,uri,2d524296-9638-4ae5-b623-07b253540f7c,https://ckan.opendata.swiss/dataset/9ab8ccdd-acfd-442e-b315-8a44ff2536cb/resource/21bd6e47-8645-4d6c-99ae-945db392122a,-
energiedashboard.ch: Stromverbrauch Prognose SDSC,dataset,url,1bcdc4fe-3e5d-42c2-bcb7-446595653265,www.bfe.admin.ch/digitalisierung,https://www.bfe.admin.ch/digitalisierung
